Points_0,Points_1,Points_2,Points_Magnitude,Point ID
0.610744,1.6178,-0.554795,1.81606,2056
0.466796,1.72555,-0.317936,1.81563,2126
0.563807,1.60357,-0.638026,1.8156,2073
0.447796,1.73584,-0.285866,1.81532,2127
-0.649696,1.1923,1.2034,1.81435,712
0.797855,1.37491,-0.874396,1.81426,2154
0.832046,1.38778,-0.819837,1.81394,200
0.00495472,1.81061,0.108415,1.81386,1559
0.603698,1.63649,-0.497009,1.81372,2057
0.44751,1.74131,-0.23757,1.81352,2227
0.0624228,1.81221,0.0136891,1.81334,1600
0.295517,1.08938,1.41819,1.81255,101
0.489153,1.70653,-0.363529,1.81209,2101
0.844752,1.38076,-0.81389,1.81177,196
0.399171,1.75087,-0.22822,1.81024,2230
0.801231,1.40453,-0.811385,1.80915,2141
0.867752,1.35192,-0.831106,1.80871,203
0.877225,1.32377,-0.865384,1.80853,193
0.385049,1.18593,1.30986,1.80843,2392
0.596452,1.60271,-0.586784,1.80797,2055
0.866935,1.30618,-0.899635,1.80749,2163
-0.168272,1.79195,0.164659,1.80735,1554
0.846421,1.29267,-0.937018,1.80705,2155
-0.682187,1.19541,1.17049,1.80678,716
0.473266,1.6261,-0.62831,1.80636,2078
0.36914,1.75785,-0.191269,1.80634,2234
0.190979,1.54087,0.922675,1.80612,1317
0.581424,1.59097,-0.626532,1.80604,2074
-0.0643441,1.80282,0.0749288,1.80552,1557
0.785537,1.35538,-0.897084,1.80524,2151
-0.187241,1.78746,0.167844,1.80506,459
0.398475,1.17255,1.31131,1.80366,109
0.11598,1.79975,0.0161823,1.80356,1598
0.470662,1.71911,-0.27541,1.80353,2226
0.484633,1.709,-0.311516,1.80349,2102
0.814137,1.40602,-0.782844,1.80348,2142
-0.434665,1.70368,0.399465,1.80307,520
0.77491,1.39333,-0.841427,1.80273,2136
0.0207177,1.78673,0.236884,1.80249,1562
0.052375,1.79454,-0.156102,1.80208,1581
-0.537134,1.64966,0.486307,1.80177,569
-0.242602,1.31079,1.21178,1.80151,711
0.119351,1.71436,0.540019,1.80136,1616
0.460365,1.15505,1.30215,1.80046,105
0.00125837,1.79941,-0.0153964,1.79947,1602
0.116589,1.74807,-0.406508,1.7985,1179
0.0497867,1.79442,0.105888,1.79823,1561
0.321051,1.68659,-0.534357,1.79811,2105
0.197776,1.64394,0.69522,1.79583,1636
0.157665,1.68792,0.591388,1.79545,1627
0.0671409,1.40501,1.11543,1.7952,1354
0.408033,1.73588,-0.204397,1.79487,2231
0.867315,1.34906,-0.805389,1.79467,2161
0.525729,1.67695,-0.36363,1.79466,2088
0.157604,1.72841,-0.455877,1.79445,1172
0.510028,1.5898,-0.657376,1.79436,2079
-0.305508,1.74654,0.274213,1.79414,517
-0.0967079,1.79,0.0669155,1.79386,1555
0.086512,1.75565,-0.357025,1.79367,1194
0.299478,1.75879,-0.183833,1.79355,2368
0.873211,1.31568,-0.847369,1.79208,2160
0.76848,1.40985,-0.795109,1.79177,2139
0.53023,1.12863,1.2865,1.79166,108
0.815464,1.35172,-0.847145,1.79158,198
-0.724476,1.19141,1.12438,1.79124,713
0.334177,1.75165,-0.166895,1.79103,2235
0.86845,1.29034,-0.887541,1.79078,2162
0.632514,1.5714,-0.580333,1.79057,2083
0.498886,1.69852,-0.265765,1.79011,2125
0.516032,1.68071,-0.334619,1.78971,2099
0.783822,1.41791,-0.760185,1.78962,2140
0.219133,1.62061,0.72683,1.7896,1634
-0.189377,1.77279,0.154788,1.78958,458
0.752836,1.39627,-0.828365,1.78956,2146
0.863667,1.35611,-0.785426,1.78937,2165
0.829674,1.39115,-0.759973,1.78919,2143
0.837914,1.31276,-0.880547,1.78908,194
0.58079,1.56194,-0.649747,1.78861,2081
0.823853,1.33336,-0.860255,1.78791,197
-0.0282878,1.78678,-0.0324102,1.7873,1580
0.847795,1.38028,-0.755026,1.78718,2166
0.256891,1.76561,-0.0976005,1.78687,1595
0.349129,1.16393,1.30994,1.78678,2393
0.0740091,1.75469,-0.328489,1.78671,2261
0.27831,1.13262,1.35329,1.78653,110
0.185761,1.50524,0.944106,1.7865,1322
0.379874,1.7383,-0.158187,1.78634,2232
0.749257,1.3733,-0.862155,1.78624,2137
0.211518,1.59257,0.778901,1.78542,1363
0.482163,1.70475,-0.211653,1.78423,2225
0.827723,1.32524,-0.860947,1.78399,195
0.206528,1.69873,-0.502646,1.78353,1173
0.537947,1.56468,-0.665632,1.78344,2080
0.097345,1.77654,0.12052,1.78328,1563
0.795025,1.28138,-0.948531,1.78149,1074
0.175894,1.48769,0.964006,1.78142,1324
0.769974,1.30333,-0.937588,1.78062,1171
0.0669381,1.75224,-0.308628,1.78047,1201
0.154362,1.77326,0.0200815,1.78008,1596
0.379734,1.14929,1.30483,1.77979,112
0.601317,1.55641,-0.619283,1.77975,2082
0.572721,1.64056,-0.384596,1.77971,2087
0.539615,1.66193,-0.335579,1.77928,2100
0.630787,1.58499,-0.50423,1.77886,2084
0.596848,1.62075,-0.4162,1.77659,2085
0.621227,1.59437,-0.476784,1.77631,2086
0.724429,1.38295,-0.846838,1.77609,2138
0.34014,1.07227,1.37339,1.77529,103
-0.116397,1.7706,0.0490874,1.7751,460
0.844342,1.37023,-0.748325,1.77495,2164
0.234731,1.67908,-0.524695,1.77474,1186
0.175572,1.65541,0.615177,1.77473,1628
0.842572,1.27025,-0.908175,1.77433,2158
0.0900199,1.75148,0.267923,1.77414,1564
0.015095,1.76067,-0.214349,1.77373,1311
0.712281,1.42069,-0.786161,1.77306,2130
0.725096,1.43151,-0.754061,1.77302,2131
0.824454,1.39691,-0.715661,1.77293,2167
0.542947,1.66312,-0.283155,1.77227,2124
0.867738,1.30354,-0.829299,1.77198,2159
0.307735,1.1023,1.35204,1.77137,111
0.188874,1.55431,0.827493,1.77096,1316
0.799774,1.40375,-0.724592,1.77065,2147
0.742608,1.32147,-0.914291,1.77022,1077
0.802975,1.26741,-0.938397,1.76966,1079
0.857429,1.3378,-0.778479,1.76944,2374
-0.00081343,1.76036,-0.178166,1.76935,1310
0.859226,1.27685,-0.872046,1.76892,2157
0.569789,1.63496,-0.360282,1.76849,2098
0.0847445,1.71497,0.420988,1.76792,1615
0.576802,1.52389,-0.685538,1.76774,2095
0.695375,1.4029,-0.819409,1.76723,2129
0.77763,1.40783,-0.730706,1.76653,2144
0.179603,1.62945,0.658025,1.76646,1629
0.462124,1.69645,-0.168701,1.76634,2224
-0.582333,1.17145,1.1865,1.76612,707
0.737224,1.43889,-0.709128,1.76544,2132
0.156524,1.45654,0.983279,1.76432,1325
0.35172,1.72284,-0.138276,1.7638,2233
-0.0628574,1.76183,-0.0483509,1.76361,489
0.647197,1.46974,-0.726686,1.76269,2116
-0.658437,1.16998,1.14174,1.76237,450
-0.679077,1.52038,0.576932,1.76226,588
0.518835,1.53538,-0.690777,1.76175,2094
0.842244,1.35868,-0.740373,1.76169,2169
0.618342,1.51586,-0.650327,1.76156,2096
0.0758781,1.70753,-0.422607,1.76069,1180
0.665909,1.46892,-0.705488,1.76037,2115
0.584386,1.48698,-0.737472,1.75968,2113
0.289162,1.7335,-0.0658636,1.75869,1593
0.627872,1.45482,-0.762714,1.75854,2114
0.819424,1.3865,-0.703933,1.75766,2170
0.122933,1.68473,-0.484977,1.75745,1175
0.709753,1.34178,-0.883483,1.75632,1170
0.694896,1.4724,-0.658437,1.75624,2117
0.759204,1.24722,-0.975755,1.75614,1075
0.669152,1.50121,-0.618429,1.75609,2097
0.597235,1.60534,-0.386099,1.75581,2112
-0.141386,1.74943,0.0460331,1.75574,462
0.164636,1.66505,0.530664,1.7553,1618
0.836014,1.25963,-0.891419,1.75505,2156
0.218059,1.74034,0.0375788,1.75435,1594
0.319518,1.62005,-0.591051,1.75385,1022
0.203284,1.51171,0.86454,1.75329,1319
0.584148,1.62059,-0.319459,1.75202,2123
-0.757708,1.21396,1.01071,1.75196,714
0.780218,1.23256,-0.967967,1.75069,177
0.68119,1.4964,-0.601054,1.75057,2109
0.166417,1.73837,0.11954,1.7504,1565
0.165616,1.66299,-0.520459,1.75038,1174
0.432189,1.69007,-0.140294,1.75009,2221
0.405918,1.11469,1.28578,1.74944,107
-0.504384,1.61422,0.446664,1.74918,564
0.736352,1.4343,-0.677078,1.74868,2133
0.535559,1.64786,-0.2343,1.74847,2217
0.385554,1.06689,1.32969,1.74785,113
-0.702777,1.1719,1.08938,1.74757,715
-0.610396,1.15778,1.15653,1.7466,441
0.687341,1.35501,-0.861247,1.74649,2145
0.730091,1.2627,-0.959041,1.74562,1071
0.77937,1.4088,-0.673052,1.74503,2148
0.102404,1.67174,-0.489415,1.74491,1177
0.699601,1.46946,-0.628647,1.74469,2118
0.841769,1.26854,-0.851978,1.7446,2406
0.802328,1.25339,-0.909792,1.74426,1080
0.817533,1.37115,-0.700852,1.74345,2172
0.384169,1.57365,-0.638931,1.74132,1169
-0.801654,1.34437,0.762363,1.74103,701
0.0552159,1.68195,-0.441012,1.73968,1181
0.830544,1.25694,-0.86974,1.73959,2405
-0.21687,1.72067,0.132037,1.73931,461
0.60939,1.5899,-0.353118,1.73891,2122
0.0210218,1.6941,-0.390147,1.73857,1193
0.652692,1.37842,-0.83297,1.73778,1051
0.704908,1.28217,-0.93478,1.73628,1078
0.141149,1.70278,0.303928,1.73544,1566
0.742465,1.42602,-0.651008,1.73453,2134
0.833066,1.30188,-0.78702,1.73444,2407
0.204,1.48062,0.879133,1.73399,1320
0.730503,1.23805,-0.968802,1.73349,1076
0.581979,1.61071,-0.268092,1.73348,2208
-0.323286,1.68199,0.265997,1.73331,519
0.124603,1.40665,1.00493,1.73322,1327
-0.09161,1.72929,-0.0620121,1.73282,488
0.567951,1.44127,-0.77415,1.7318,1035
0.439774,1.5321,-0.676928,1.73175,1011
0.04255,1.67079,-0.452683,1.73155,1183
0.586968,1.42666,-0.786354,1.73154,1036
0.649285,1.53866,-0.457032,1.73145,2111
0.0843386,1.65399,-0.502528,1.73071,1182
0.710131,1.25701,-0.953201,1.73002,1072
0.489403,1.4972,-0.715094,1.72988,1034
0.803387,1.24387,-0.893568,1.72948,1082
0.440909,1.07998,1.27676,1.72942,114
0.802922,1.37104,-0.680996,1.72864,2171
0.684551,1.48824,-0.552,1.72863,2110
-0.155759,1.71981,0.0321884,1.72715,464
-0.408929,1.63707,0.364007,1.72618,522
0.78686,1.21967,-0.934218,1.72612,1081
0.746809,1.41854,-0.638929,1.72575,2135
0.112001,1.38879,1.01791,1.72552,1344
0.181501,1.57399,0.682257,1.72507,1356
0.832489,1.29453,-0.779112,1.72507,2184
0.187794,1.62532,0.546366,1.72495,1619
0.784491,1.38868,-0.656826,1.7249,2168
0.184958,1.53922,0.756022,1.72482,1362
0.188761,1.55234,0.727134,1.72457,1361
0.234625,1.60811,-0.574764,1.72378,1023
0.0130431,1.67597,-0.402136,1.72358,1195
0.667731,1.5201,-0.461889,1.72334,2121
0.832327,1.25499,-0.836382,1.72259,2190
-0.0401751,1.71051,-0.199373,1.72256,487
0.357432,1.68349,-0.067966,1.72236,1591
-0.000217201,1.6829,-0.365046,1.72204,1199
0.518679,1.6297,-0.185652,1.7203,2223
0.672225,1.30335,-0.898169,1.71969,1059
0.813854,1.31596,-0.750068,1.71951,2408
0.202591,1.45808,0.887444,1.71889,1333
0.389587,1.67076,-0.105448,1.71882,2222
0.656104,1.32092,-0.878779,1.71684,1069
0.763944,1.39583,-0.64382,1.71653,2174
-0.538465,1.56292,0.461102,1.71618,570
0.00114397,1.6665,-0.407539,1.71561,1196
0.701004,1.44693,-0.595868,1.71466,2119
0.714466,1.44623,-0.578606,1.71372,2120
0.0195291,1.65004,-0.462333,1.7137,2373
0.788493,1.21648,-0.913631,1.71356,1083
0.796826,1.24019,-0.872399,1.71292,2399
0.120484,1.62307,-0.533605,1.71278,1176
0.288975,1.68766,0.0421704,1.71274,1592
0.751035,1.4055,-0.625523,1.71195,2176
0.177574,1.64578,0.436516,1.71192,1617
0.677422,1.26556,-0.930707,1.71078,1073
0.139613,1.44341,-0.90684,1.71035,2526
0.751534,1.20139,-0.953593,1.70807,166
-0.00550935,1.66356,-0.380711,1.70658,1200
-0.504144,1.12995,1.17529,1.70654,404
0.625201,1.33918,-0.852216,1.70604,1052
0.726263,1.21107,-0.956767,1.70574,175
0.225758,1.68454,0.144026,1.7057,1567
0.769913,1.37921,-0.640336,1.70441,2173
0.0577311,1.62631,-0.506407,1.70431,1184
0.782534,1.36386,-0.657167,1.70422,2175
-0.109992,1.69839,-0.0674131,1.70328,511
0.620696,1.54937,-0.33829,1.70301,2206
0.805776,1.31058,-0.729645,1.70273,2182
0.787585,1.33373,-0.70694,1.70261,2409
-0.0395375,1.68239,-0.258373,1.70258,1202
-0.787743,1.2947,0.775707,1.7025,702
0.188239,1.50246,0.776686,1.70178,1318
0.736329,1.22052,-0.928044,1.70092,165
0.107244,1.61109,-0.532863,1.70031,1178
0.191714,1.42567,0.905934,1.7,1329
0.719881,1.43179,-0.563844,1.69887,2185
-0.0199471,1.64285,-0.427141,1.69759,1197
0.444824,1.46818,-0.725378,1.69693,1012
0.760111,1.19196,-0.938196,1.69669,1085
-0.0176307,1.65056,-0.391128,1.69636,1191
0.751357,1.39107,-0.614791,1.69634,2178
0.179127,1.58674,-0.570988,1.69583,1026
0.78084,1.21182,-0.892973,1.69576,2400
0.669603,1.48706,-0.463168,1.69536,2204
0.51061,1.41999,-0.771963,1.695,1033
0.810685,1.24362,-0.812541,1.69234,2188
0.783861,1.33131,-0.690391,1.69218,2180
0.793679,1.23082,-0.847471,1.69205,2189
0.551665,1.38563,-0.798341,1.69164,1037
0.645478,1.2758,-0.901947,1.69051,1060
0.0870569,1.60172,-0.53224,1.69007,1185
-0.0584153,1.67456,-0.21437,1.68924,512
0.553593,1.57914,-0.230957,1.68922,2209
0.0887901,1.34454,1.01855,1.68912,1353
0.636418,1.29055,-0.882799,1.68816,1061
-0.0189033,1.65118,-0.349546,1.68788,1198
0.708434,1.22856,-0.914221,1.68732,169
0.716054,1.22384,-0.91316,1.68653,176
0.764807,1.19112,-0.916191,1.68615,1084
0.334627,1.50021,-0.693136,1.68613,995
0.174823,1.55972,0.614497,1.68549,1355
0.678441,1.22335,-0.940154,1.68546,174
-0.70538,1.12114,1.04179,1.68518,456
-0.314183,1.63355,0.26273,1.68411,521
0.472168,1.609,-0.153471,1.68386,2220
-0.690581,1.41844,0.588471,1.68379,587
-0.0260113,1.60935,-0.493859,1.68362,2429
-0.475095,1.55885,0.421889,1.68337,546
0.380979,1.47262,-0.717717,1.68192,996
0.802686,1.26545,-0.762613,1.68144,2183
0.261972,1.52286,-0.661282,1.68079,994
0.0210273,1.59275,-0.533949,1.68,2410
0.714558,1.4157,-0.550652,1.67869,2187
0.68594,1.2341,-0.907709,1.67853,172
-0.234852,1.65618,0.123933,1.67733,463
-0.638535,1.09333,1.0997,1.67703,439
-0.144903,1.26843,1.08513,1.67554,254
0.762639,1.19669,-0.888973,1.6745,2401
-0.0446457,1.60963,-0.458183,1.67416,2418
-0.0149043,1.63347,-0.365078,1.67383,1192
-0.674657,1.10016,1.06513,1.67332,449
0.112077,1.57587,-0.548185,1.67225,1187
0.72044,1.1814,-0.938696,1.67209,167
-0.0442219,1.61653,-0.417487,1.67015,1188
0.78242,1.22784,-0.817619,1.66981,1115
0.168642,1.38155,0.922431,1.66973,1331
0.59453,1.31377,-0.841218,1.66946,1053
0.78185,1.28867,-0.717062,1.66917,2181
0.407677,1.44639,-0.726544,1.66916,997
0.648536,1.23064,-0.921494,1.6686,173
-0.0435148,1.57993,-0.533307,1.66808,2501
-0.773483,1.24585,0.794219,1.66769,703
0.0412858,1.5702,-0.5547,1.66582,2411
-0.602884,1.07997,1.11456,1.66495,442
-0.502119,1.05531,1.18545,1.66466,400
0.76734,1.19599,-0.866762,1.66447,1117
0.0432104,1.46274,-0.793049,1.66445,2524
0.38735,1.61709,-0.0604329,1.66393,1589
0.209984,1.61766,0.321082,1.66254,1568
-0.404892,1.57033,0.364524,1.66216,524
0.610126,1.50891,-0.334593,1.66163,2207
0.0572099,1.46129,-0.788485,1.66143,2523
0.66836,1.4496,-0.45916,1.66099,2205
0.0243841,1.45586,-0.798057,1.66043,2525
0.305013,1.46391,-0.720673,1.65995,988
-0.0811936,1.58246,-0.494034,1.65977,2566
0.202983,1.51744,-0.640756,1.65964,993
-0.016186,1.5611,-0.562511,1.65943,2499
0.453871,1.41226,-0.743018,1.65908,1013
-0.0416376,1.62475,-0.33247,1.65894,1203
0.155317,1.35291,0.944972,1.65755,1343
0.345639,1.44783,-0.728883,1.65739,989
-0.028488,1.61423,-0.374706,1.65739,1190
0.7193,1.17592,-0.919337,1.65691,1089
0.421796,1.59928,-0.0962572,1.65677,2219
0.213494,1.5848,0.431912,1.65642,1620
-0.0734318,1.63928,-0.223057,1.65602,510
0.757325,1.3067,-0.679066,1.65594,2179
-0.0697922,1.59438,-0.440587,1.6556,2416
0.0177842,1.44034,-0.815962,1.6555,2569
-0.176543,1.6458,0.0235448,1.65541,466
-0.432326,1.12981,1.12922,1.65484,418
-0.0620536,1.6278,-0.28695,1.65406,1204
0.0132289,1.46729,-0.760966,1.65293,2521
-0.00307308,1.46459,-0.765805,1.65272,2567
0.622323,1.24208,-0.895044,1.65262,1062
0.766081,1.20312,-0.833388,1.65194,1116
0.522329,1.35635,-0.785072,1.65193,1038
0.0330813,1.46693,-0.758814,1.6519,2519
0.609457,1.26545,-0.869468,1.6519,1064
-0.0319921,1.61094,-0.363819,1.65183,1205
0.190156,1.44604,0.774529,1.65139,1321
-0.00946936,1.48197,-0.727033,1.65073,2517
0.182402,1.54767,0.544358,1.65072,1621
-0.0617094,1.53963,-0.588171,1.6493,2504
-0.0253928,1.47758,-0.731021,1.64872,2520
0.71298,1.36547,-0.587095,1.64849,2186
0.693561,1.39279,-0.541648,1.6475,2196
0.641735,1.21497,-0.908829,1.64741,171
0.00685317,1.541,-0.581828,1.64719,2500
-0.0410959,1.53071,-0.606964,1.64717,2502
-0.0415358,1.5173,-0.639453,1.64707,2505
0.0581318,1.54804,-0.559457,1.64706,2412
0.0652076,1.44894,-0.778565,1.64616,2522
0.0223939,1.42092,-0.830712,1.64609,2561
0.243722,1.46976,-0.699574,1.6459,987
0.188623,1.38055,0.875315,1.6455,1330
-0.0426258,1.59434,-0.402606,1.64494,1189
0.00551751,1.47815,-0.72119,1.64471,2515
-0.0323686,1.49637,-0.681066,1.64439,2508
-0.566064,1.04438,1.13609,1.64373,399
0.198916,1.49177,0.660837,1.64367,1360
-0.0647482,1.51838,-0.625938,1.64361,2507
0.679525,1.181,-0.919124,1.64357,168
-0.0982542,1.54127,-0.559859,1.64274,2565
0.721703,1.17093,-0.897584,1.64244,1086
-0.049834,1.49857,-0.669811,1.6422,2516
0.722455,1.33716,-0.621569,1.64204,2177
-0.133389,1.6344,-0.0778754,1.64169,509
-0.01253,1.4921,-0.683656,1.64132,2509
0.184798,1.45239,0.74041,1.64066,1334
-0.00896613,1.51771,-0.622357,1.64039,2503
-0.0208344,1.44135,-0.782884,1.64037,2568
0.481172,1.55901,-0.169017,1.6403,2212
-0.0151275,1.5031,-0.652543,1.63871,2506
-0.757014,1.20096,0.818247,1.63857,704
0.36102,1.41943,-0.732853,1.63774,990
0.756815,1.23125,-0.769486,1.63733,1118
-0.521493,1.48752,0.442633,1.63725,571
-0.639523,1.07038,1.06104,1.63723,437
0.645522,1.19985,-0.907053,1.63679,170
-0.439114,1.08964,1.13891,1.63623,405
-0.0950627,1.56308,-0.47293,1.63582,2559
0.570489,1.29112,-0.826355,1.63564,1054
-0.224427,1.61501,0.125635,1.63536,465
0.260565,1.60494,0.174447,1.63529,1569
-0.0986135,1.51517,-0.6066,1.63506,2564
0.328894,1.60071,0.0486642,1.63487,1590
0.293387,1.42628,-0.741043,1.63386,977
0.0299486,1.41407,-0.816915,1.63335,2549
0.095751,1.53581,-0.54653,1.63296,1025
-0.0569297,1.4569,-0.734543,1.63259,2562
0.649101,1.42697,-0.455277,1.63243,2202
-0.064276,1.5699,-0.440683,1.63184,2417
0.403753,1.40118,-0.732532,1.63184,998
0.745074,1.2643,-0.713645,1.63183,2191
0.204844,1.40942,0.796512,1.63182,1337
0.0620199,1.43136,-0.780981,1.63173,2540
0.0331404,1.45289,-0.74175,1.63162,2518
-0.303982,1.58175,0.259899,1.63153,523
0.0529867,1.4106,-0.817463,1.63121,2547
-0.0842625,1.4882,-0.660547,1.63039,2563
0.502695,1.5365,-0.201887,1.6292,2211
0.205834,1.46255,-0.687584,1.62917,985
0.0548878,1.41767,-0.800113,1.6288,2539
-0.664312,1.08096,1.02076,1.62841,448
-0.68859,1.09308,0.990734,1.62804,457
0.194704,1.38597,0.831692,1.62804,1332
0.198751,1.48982,0.623709,1.62729,1357
0.0117121,1.51841,-0.583033,1.62654,2510
0.239966,1.43744,-0.72208,1.62642,979
0.180047,1.33865,0.905117,1.62592,1342
0.0169808,1.45841,-0.718585,1.62592,2514
0.315415,1.41064,-0.744261,1.62583,978
0.123862,1.31182,0.951619,1.62536,1352
-0.0204642,1.42071,-0.787997,1.62474,2560
-0.53409,1.01502,1.15045,1.62452,395
0.513744,1.33075,-0.77664,1.62419,1039
0.273307,1.42049,-0.735249,1.62268,961
-0.449395,1.00166,1.19461,1.62246,398
0.464041,1.54686,-0.153978,1.62229,2218
-0.120038,1.52284,-0.544778,1.6218,2555
0.608216,1.21903,-0.879136,1.62137,1065
0.33734,1.40058,-0.743612,1.62123,969
-0.00396203,1.49864,-0.618365,1.6212,2511
0.14375,1.49544,-0.608835,1.62102,1024
0.586404,1.47375,-0.330507,1.6202,2203
0.670288,1.17015,-0.897522,1.6199,1090
-0.60992,1.04208,1.0793,1.61951,440
-0.0831114,1.55047,-0.460069,1.61942,2554
0.0329826,1.43773,-0.742797,1.61861,2538
0.717153,1.29111,-0.662187,1.61857,2192
0.000265026,1.4685,-0.678782,1.61779,2513
-0.0120407,1.48344,-0.643711,1.61712,2512
0.703092,1.18385,-0.847794,1.61697,2402
0.367337,1.39656,-0.726644,1.61658,991
0.0572648,1.51788,-0.549956,1.61545,2413
-0.0656175,1.43422,-0.73947,1.61497,2558
-0.040458,1.56026,-0.414197,1.61481,1211
-0.0134043,1.41926,-0.770101,1.61478,2548
0.586629,1.23885,-0.852396,1.61414,1063
0.726252,1.2438,-0.728504,1.61406,1120
0.0199713,1.44516,-0.718017,1.61383,2535
0.230294,1.42589,-0.718906,1.61339,959
-0.0436156,1.56409,-0.393155,1.61334,1206
0.208028,1.43497,-0.707388,1.61332,986
0.305879,1.39897,-0.741191,1.61246,962
0.0236897,1.42342,-0.757016,1.61238,2537
-0.160044,1.60388,0.0077673,1.61186,468
0.69913,1.31324,-0.620254,1.61186,2194
-0.0792199,1.58945,-0.255808,1.61185,1210
-0.102347,1.46395,-0.665455,1.61135,2557
0.237529,1.55789,0.332879,1.61067,1570
0.705987,1.17966,-0.838261,1.61019,1109
-0.483864,0.973192,1.18761,1.60986,393
-0.121074,1.48599,-0.606754,1.60965,2556
0.683725,1.33806,-0.577074,1.60962,2195
0.00563733,1.45956,-0.677944,1.60933,2533
0.723655,1.19369,-0.799561,1.60868,1110
0.0075742,1.41161,-0.770963,1.60845,2543
-0.0908421,1.57399,-0.314268,1.60763,1208
-0.0833201,1.56608,-0.348893,1.60663,1207
0.445768,1.35916,-0.731023,1.60636,1014
0.0212839,1.5015,-0.570439,1.60635,2527
-0.389171,1.1212,1.08231,1.60622,417
-0.00625418,1.46893,-0.646966,1.6051,2531
-0.565716,1.01889,1.103,1.60461,394
-0.737247,1.15156,0.838957,1.6042,705
0.339865,1.38647,-0.730781,1.60369,970
0.212707,1.53015,0.428368,1.60316,1622
0.654804,1.16645,-0.883094,1.60288,1088
0.204949,1.42612,-0.700601,1.60208,958
-0.68389,1.32193,0.591819,1.6017,586
-0.111264,1.50431,-0.5385,1.60165,2553
-0.0475476,1.53144,-0.464664,1.60109,2414
1.35967e-05,1.42676,-0.726247,1.60096,2536
0.00557025,1.51945,-0.502147,1.60028,2415
-0.707907,1.12008,0.897136,1.60018,692
0.25748,1.4068,-0.717476,1.60004,951
0.663625,1.35808,-0.52358,1.59966,2199
-0.068038,1.52488,-0.477253,1.59927,2546
-0.0571514,1.42485,-0.723928,1.59923,2550
0.667766,1.16558,-0.867168,1.5989,1087
0.432234,1.53458,-0.118881,1.59872,2216
-0.013113,1.4751,-0.611028,1.5967,2528
-0.389539,1.01681,1.1677,1.59661,403
0.324624,1.3801,-0.733615,1.59633,963
0.0224716,1.52255,-0.47868,1.59618,1220
0.288023,1.3911,-0.726821,1.59574,952
0.0752378,1.51328,-0.498752,1.59513,1027
0.636965,1.39181,-0.447967,1.59484,2200
0.395156,1.3692,-0.715687,1.5947,999
0.484227,1.50683,-0.195033,1.59469,2210
-0.109811,1.47535,-0.595035,1.59461,2552
-0.455489,1.47327,0.405069,1.59439,545
0.611289,1.19284,-0.862094,1.59366,1067
0.229894,1.40932,-0.707595,1.59365,960
-0.0970285,1.44857,-0.656449,1.59333,2551
-0.213795,1.57378,0.12722,1.59332,467
-0.0256118,1.52486,-0.458916,1.59263,1221
0.39085,1.5423,-0.0521838,1.59191,1587
0.159454,1.44261,-0.653087,1.59156,1009
-0.0238901,1.44576,-0.663974,1.59112,2534
-0.0233237,1.41503,-0.726841,1.59096,2542
-0.12232,1.58336,-0.0952529,1.59093,507
0.673253,1.18829,-0.815811,1.59086,2403
0.543619,1.26309,-0.79966,1.59071,1055
0.692593,1.25802,-0.684145,1.59071,1129
0.701044,1.22431,-0.734236,1.59044,1119
0.21534,1.41384,-0.695015,1.59008,954
0.581965,1.23015,-0.822202,1.58996,1066
-0.0306271,1.49953,-0.527638,1.58995,2529
-0.436387,1.47543,0.397629,1.58916,544
-0.0572253,1.53221,-0.4169,1.58895,1212
0.263035,1.38876,-0.725737,1.58888,943
-0.412921,0.959546,1.19668,1.58848,397
-0.420896,1.48114,0.38836,1.588,560
-0.0972046,1.55903,-0.283191,1.58752,1209
-0.675819,1.09644,0.926047,1.58634,691
0.178268,1.42383,-0.676163,1.58628,980
0.21679,1.33057,0.835324,1.58593,1341
-0.101115,1.48835,-0.538098,1.58586,2545
-0.528308,0.988859,1.11955,1.5844,390
-0.660193,1.08436,0.947775,1.58429,452
0.208521,1.37947,0.749338,1.58364,1335
-0.0948986,1.53488,-0.377422,1.58345,1213
0.656799,1.31841,-0.579905,1.583,2193
-0.626155,1.04597,1.00822,1.58197,435
0.619067,1.17258,-0.861985,1.58152,1091
-0.0663396,1.23146,0.988934,1.58078,253
-0.0718654,1.4353,-0.658432,1.58076,2541
0.255943,1.38512,-0.717339,1.58071,163
-0.0994307,1.46294,-0.589645,1.58043,2544
0.226281,1.38974,-0.71594,1.5796,942
-0.113205,1.53865,-0.336884,1.57916,1214
0.194062,1.46498,0.556655,1.57914,1358
0.287306,1.38005,-0.711561,1.57905,155
-0.393184,1.08478,1.07783,1.57894,419
-0.0353977,1.50972,-0.460904,1.57891,1222
0.333583,1.54171,0.0530687,1.57828,1588
0.168263,1.29173,0.89076,1.57808,1351
0.301503,1.37824,-0.706735,1.57795,950
-0.37294,1.49092,0.357082,1.57779,526
-0.0526178,1.46798,-0.575881,1.57777,2530
0.339021,1.36895,-0.707167,1.57767,971
0.570179,1.43564,-0.31937,1.57739,2201
-0.44558,0.934124,1.19021,1.57725,392
-0.0568661,1.45046,-0.616002,1.57687,2532
0.624859,1.17093,-0.85096,1.5766,1092
0.319185,1.37321,-0.704575,1.57607,964
0.668512,1.18594,-0.793828,1.57592,1107
0.68172,1.19775,-0.763879,1.57571,1108
0.171615,1.41456,-0.671812,1.57536,957
0.187738,1.40985,-0.676927,1.57517,953
